contcod;country;region;bin_year;group;pop;RRinc;totpop
BFA;Burkina Faso;Sub-Saharan Africa;2008;1;1.5515258;193;15.515258
BFA;Burkina Faso;Sub-Saharan Africa;2008;2;1.5515258;259;15.515258
BFA;Burkina Faso;Sub-Saharan Africa;2008;3;1.5515258;324;15.515258
BFA;Burkina Faso;Sub-Saharan Africa;2008;4;1.5515258;389;15.515258
BFA;Burkina Faso;Sub-Saharan Africa;2008;5;1.5515258;458;15.515258
BFA;Burkina Faso;Sub-Saharan Africa;2008;6;1.5515258;538;15.515258
BFA;Burkina Faso;Sub-Saharan Africa;2008;7;1.5515258;636;15.515258
BFA;Burkina Faso;Sub-Saharan Africa;2008;8;1.5515258;771;15.515258
BFA;Burkina Faso;Sub-Saharan Africa;2008;9;1.5515258;1003;15.515258
BFA;Burkina Faso;Sub-Saharan Africa;2008;10;1.5515258;2167;15.515258
BGD;Bangladesh;Other Asia;1988;1;10.006232;185;100.06232
BGD;Bangladesh;Other Asia;1988;2;10.006232;235;100.06232
BGD;Bangladesh;Other Asia;1988;3;10.006232;277;100.06232
BGD;Bangladesh;Other Asia;1988;4;10.006232;316;100.06232
BGD;Bangladesh;Other Asia;1988;5;10.006232;355;100.06232
BGD;Bangladesh;Other Asia;1988;6;10.006232;398;100.06232
BGD;Bangladesh;Other Asia;1988;7;10.006232;447;100.06232
BGD;Bangladesh;Other Asia;1988;8;10.006232;513;100.06232
BGD;Bangladesh;Other Asia;1988;9;10.006232;622;100.06232
BGD;Bangladesh;Other Asia;1988;10;10.006232;1091;100.06232
BGD;Bangladesh;Other Asia;1993;1;11.2645456;197;112.645456
BGD;Bangladesh;Other Asia;1993;2;11.2645456;239;112.645456
BGD;Bangladesh;Other Asia;1993;3;11.2645456;280;112.645456
BGD;Bangladesh;Other Asia;1993;4;11.2645456;323;112.645456
BGD;Bangladesh;Other Asia;1993;5;11.2645456;368;112.645456
BGD;Bangladesh;Other Asia;1993;6;11.2645456;421;112.645456
BGD;Bangladesh;Other Asia;1993;7;11.2645456;485;112.645456
BGD;Bangladesh;Other Asia;1993;8;11.2645456;574;112.645456
BGD;Bangladesh;Other Asia;1993;9;11.2645456;727;112.645456
BGD;Bangladesh;Other Asia;1993;10;11.2645456;1413;112.645456
BGD;Bangladesh;Other Asia;1998;1;12.4803352;203;124.803352
BGD;Bangladesh;Other Asia;1998;2;12.4803352;247;124.803352
BGD;Bangladesh;Other Asia;1998;3;12.4803352;289;124.803352
BGD;Bangladesh;Other Asia;1998;4;12.4803352;334;124.803352
BGD;Bangladesh;Other Asia;1998;5;12.4803352;381;124.803352
BGD;Bangladesh;Other Asia;1998;6;12.4803352;435;124.803352
BGD;Bangladesh;Other Asia;1998;7;12.4803352;501;124.803352
BGD;Bangladesh;Other Asia;1998;8;12.4803352;593;124.803352
BGD;Bangladesh;Other Asia;1998;9;12.4803352;751;124.803352
BGD;Bangladesh;Other Asia;1998;10;12.4803352;1460;124.803352
BGD;Bangladesh;Other Asia;2003;1;13.6514768;231;136.514768
BGD;Bangladesh;Other Asia;2003;2;13.6514768;279;136.514768
BGD;Bangladesh;Other Asia;2003;3;13.6514768;326;136.514768
BGD;Bangladesh;Other Asia;2003;4;13.6514768;374;136.514768
BGD;Bangladesh;Other Asia;2003;5;13.6514768;425;136.514768
BGD;Bangladesh;Other Asia;2003;6;13.6514768;485;136.514768
BGD;Bangladesh;Other Asia;2003;7;13.6514768;557;136.514768
BGD;Bangladesh;Other Asia;2003;8;13.6514768;657;136.514768
BGD;Bangladesh;Other Asia;2003;9;13.6514768;831;136.514768
BGD;Bangladesh;Other Asia;2003;10;13.6514768;1629;136.514768
BGD;Bangladesh;Other Asia;2008;1;14.54783;247;145.4783
BGD;Bangladesh;Other Asia;2008;2;14.54783;303;145.4783
BGD;Bangladesh;Other Asia;2008;3;14.54783;357;145.4783
BGD;Bangladesh;Other Asia;2008;4;14.54783;410;145.4783
BGD;Bangladesh;Other Asia;2008;5;14.54783;466;145.4783
BGD;Bangladesh;Other Asia;2008;6;14.54783;530;145.4783
BGD;Bangladesh;Other Asia;2008;7;14.54783;607;145.4783
BGD;Bangladesh;Other Asia;2008;8;14.54783;712;145.4783
BGD;Bangladesh;Other Asia;2008;9;14.54783;892;145.4783
BGD;Bangladesh;Other Asia;2008;10;14.54783;1676;145.4783
BGR;Bulgaria;Mature economies;1988;1;0.8981446;2829;8.981446
BGR;Bulgaria;Mature economies;1988;2;0.8981446;3654;8.981446
BGR;Bulgaria;Mature economies;1988;3;0.8981446;4292;8.981446
BGR;Bulgaria;Mature economies;1988;4;0.8981446;4851;8.981446
BGR;Bulgaria;Mature economies;1988;5;0.8981446;5384;8.981446
BGR;Bulgaria;Mature economies;1988;6;0.8981446;5942;8.981446
BGR;Bulgaria;Mature economies;1988;7;0.8981446;6575;8.981446
BGR;Bulgaria;Mature economies;1988;8;0.8981446;7400;8.981446
BGR;Bulgaria;Mature economies;1988;9;0.8981446;8678;8.981446
BGR;Bulgaria;Mature economies;1988;10;0.8981446;12424;8.981446
BGR;Bulgaria;Mature economies;1993;1;0.8472313;1572;8.472313
BGR;Bulgaria;Mature economies;1993;2;0.8472313;2088;8.472313
BGR;Bulgaria;Mature economies;1993;3;0.8472313;2467;8.472313
BGR;Bulgaria;Mature economies;1993;4;0.8472313;2789;8.472313
BGR;Bulgaria;Mature economies;1993;5;0.8472313;3087;8.472313
BGR;Bulgaria;Mature economies;1993;6;0.8472313;3398;8.472313
BGR;Bulgaria;Mature economies;1993;7;0.8472313;3753;8.472313
BGR;Bulgaria;Mature economies;1993;8;0.8472313;4204;8.472313
BGR;Bulgaria;Mature economies;1993;9;0.8472313;4934;8.472313
BGR;Bulgaria;Mature economies;1993;10;0.8472313;7516;8.472313
BGR;Bulgaria;Mature economies;1998;1;0.8256786;842;8.256786
BGR;Bulgaria;Mature economies;1998;2;0.8256786;1044;8.256786
BGR;Bulgaria;Mature economies;1998;3;0.8256786;1215;8.256786
BGR;Bulgaria;Mature economies;1998;4;0.8256786;1374;8.256786
BGR;Bulgaria;Mature economies;1998;5;0.8256786;1532;8.256786
BGR;Bulgaria;Mature economies;1998;6;0.8256786;1703;8.256786
BGR;Bulgaria;Mature economies;1998;7;0.8256786;1905;8.256786
BGR;Bulgaria;Mature economies;1998;8;0.8256786;2171;8.256786
BGR;Bulgaria;Mature economies;1998;9;0.8256786;2607;8.256786
BGR;Bulgaria;Mature economies;1998;10;0.8256786;4244;8.256786
BGR;Bulgaria;Mature economies;2003;1;0.7823557;856;7.823557
BGR;Bulgaria;Mature economies;2003;2;0.7823557;1296;7.823557
BGR;Bulgaria;Mature economies;2003;3;0.7823557;1553;7.823557
BGR;Bulgaria;Mature economies;2003;4;0.7823557;1786;7.823557
BGR;Bulgaria;Mature economies;2003;5;0.7823557;2021;7.823557
BGR;Bulgaria;Mature economies;2003;6;0.7823557;2278;7.823557
BGR;Bulgaria;Mature economies;2003;7;0.7823557;2572;7.823557
BGR;Bulgaria;Mature economies;2003;8;0.7823557;2953;7.823557
BGR;Bulgaria;Mature economies;2003;9;0.7823557;3539;7.823557
BGR;Bulgaria;Mature economies;2003;10;0.7823557;5879;7.823557
BGR;Bulgaria;Mature economies;2008;1;0.7623395;1077;7.623395
BGR;Bulgaria;Mature economies;2008;2;0.7623395;1714;7.623395
BGR;Bulgaria;Mature economies;2008;3;0.7623395;2088;7.623395
BGR;Bulgaria;Mature economies;2008;4;0.7623395;2423;7.623395
BGR;Bulgaria;Mature economies;2008;5;0.7623395;2765;7.623395
BGR;Bulgaria;Mature economies;2008;6;0.7623395;3126;7.623395
BGR;Bulgaria;Mature economies;2008;7;0.7623395;3536;7.623395
BGR;Bulgaria;Mature economies;2008;8;0.7623395;4042;7.623395
BGR;Bulgaria;Mature economies;2008;9;0.7623395;4784;7.623395
BGR;Bulgaria;Mature economies;2008;10;0.7623395;7280;7.623395
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2003;1;0.3782717;1607;3.782717
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2003;2;0.3782717;2254;3.782717
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2003;3;0.3782717;2677;3.782717
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2003;4;0.3782717;3075;3.782717
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2003;5;0.3782717;3481;3.782717
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2003;6;0.3782717;3929;3.782717
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2003;7;0.3782717;4441;3.782717
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2003;8;0.3782717;5097;3.782717
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2003;9;0.3782717;6074;3.782717
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2003;10;0.3782717;9660;3.782717
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2008;1;0.3774164;1543;3.774164
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2008;2;0.3774164;2244;3.774164
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2008;3;0.3774164;2899;3.774164
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2008;4;0.3774164;3542;3.774164
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2008;5;0.3774164;4214;3.774164
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2008;6;0.3774164;4966;3.774164
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2008;7;0.3774164;5866;3.774164
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2008;8;0.3774164;7084;3.774164
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2008;9;0.3774164;9072;3.774164
BIH;Bosnia and Herzegovina;Russia, C. Asia, SE Europe;2008;10;0.3774164;15518;3.774164
BLR;Belarus;Russia, C. Asia, SE Europe;1988;1;1.014;1637;10.14
BLR;Belarus;Russia, C. Asia, SE Europe;1988;2;1.014;2204;10.14
BLR;Belarus;Russia, C. Asia, SE Europe;1988;3;1.014;2560;10.14
BLR;Belarus;Russia, C. Asia, SE Europe;1988;4;1.014;2889;10.14
BLR;Belarus;Russia, C. Asia, SE Europe;1988;5;1.014;3222;10.14
BLR;Belarus;Russia, C. Asia, SE Europe;1988;6;1.014;3574;10.14
BLR;Belarus;Russia, C. Asia, SE Europe;1988;7;1.014;3966;10.14
BLR;Belarus;Russia, C. Asia, SE Europe;1988;8;1.014;4438;10.14
BLR;Belarus;Russia, C. Asia, SE Europe;1988;9;1.014;5097;10.14
BLR;Belarus;Russia, C. Asia, SE Europe;1988;10;1.014;7030;10.14
BLR;Belarus;Russia, C. Asia, SE Europe;1993;1;1.0239;1194;10.239
BLR;Belarus;Russia, C. Asia, SE Europe;1993;2;1.0239;1533;10.239
BLR;Belarus;Russia, C. Asia, SE Europe;1993;3;1.0239;1773;10.239
BLR;Belarus;Russia, C. Asia, SE Europe;1993;4;1.0239;1979;10.239
BLR;Belarus;Russia, C. Asia, SE Europe;1993;5;1.0239;2168;10.239
BLR;Belarus;Russia, C. Asia, SE Europe;1993;6;1.0239;2361;10.239
BLR;Belarus;Russia, C. Asia, SE Europe;1993;7;1.0239;2582;10.239
BLR;Belarus;Russia, C. Asia, SE Europe;1993;8;1.0239;2864;10.239
BLR;Belarus;Russia, C. Asia, SE Europe;1993;9;1.0239;3310;10.239
BLR;Belarus;Russia, C. Asia, SE Europe;1993;10;1.0239;4757;10.239
BLR;Belarus;Russia, C. Asia, SE Europe;1998;1;1.0069;730;10.069
BLR;Belarus;Russia, C. Asia, SE Europe;1998;2;1.0069;1084;10.069
BLR;Belarus;Russia, C. Asia, SE Europe;1998;3;1.0069;1313;10.069
BLR;Belarus;Russia, C. Asia, SE Europe;1998;4;1.0069;1526;10.069
BLR;Belarus;Russia, C. Asia, SE Europe;1998;5;1.0069;1747;10.069
BLR;Belarus;Russia, C. Asia, SE Europe;1998;6;1.0069;1987;10.069
BLR;Belarus;Russia, C. Asia, SE Europe;1998;7;1.0069;2267;10.069
BLR;Belarus;Russia, C. Asia, SE Europe;1998;8;1.0069;2625;10.069
BLR;Belarus;Russia, C. Asia, SE Europe;1998;9;1.0069;3166;10.069
BLR;Belarus;Russia, C. Asia, SE Europe;1998;10;1.0069;5228;10.069
BLR;Belarus;Russia, C. Asia, SE Europe;2003;1;0.9873968;1107;9.873968
BLR;Belarus;Russia, C. Asia, SE Europe;2003;2;0.9873968;1587;9.873968
BLR;Belarus;Russia, C. Asia, SE Europe;2003;3;0.9873968;1917;9.873968
BLR;Belarus;Russia, C. Asia, SE Europe;2003;4;0.9873968;2216;9.873968
BLR;Belarus;Russia, C. Asia, SE Europe;2003;5;0.9873968;2524;9.873968
BLR;Belarus;Russia, C. Asia, SE Europe;2003;6;0.9873968;2852;9.873968
BLR;Belarus;Russia, C. Asia, SE Europe;2003;7;0.9873968;3246;9.873968
BLR;Belarus;Russia, C. Asia, SE Europe;2003;8;0.9873968;3773;9.873968
BLR;Belarus;Russia, C. Asia, SE Europe;2003;9;0.9873968;4544;9.873968
BLR;Belarus;Russia, C. Asia, SE Europe;2003;10;0.9873968;6660;9.873968
BLZ;Belize;L. America & Carib.;1993;1;0.0205;242;0.205
BLZ;Belize;L. America & Carib.;1993;2;0.0205;624;0.205
BLZ;Belize;L. America & Carib.;1993;3;0.0205;837;0.205
BLZ;Belize;L. America & Carib.;1993;4;0.0205;1096;0.205
BLZ;Belize;L. America & Carib.;1993;5;0.0205;1335;0.205
BLZ;Belize;L. America & Carib.;1993;6;0.0205;1624;0.205
BLZ;Belize;L. America & Carib.;1993;7;0.0205;2087;0.205
BLZ;Belize;L. America & Carib.;1993;8;0.0205;2907;0.205
BLZ;Belize;L. America & Carib.;1993;9;0.0205;3630;0.205
BLZ;Belize;L. America & Carib.;1993;10;0.0205;14772;0.205
BLZ;Belize;L. America & Carib.;1998;1;0.02385;253;0.2385
BLZ;Belize;L. America & Carib.;1998;2;0.02385;519;0.2385
BLZ;Belize;L. America & Carib.;1998;3;0.02385;746;0.2385
BLZ;Belize;L. America & Carib.;1998;4;0.02385;891;0.2385
BLZ;Belize;L. America & Carib.;1998;5;0.02385;1123;0.2385
BLZ;Belize;L. America & Carib.;1998;6;0.02385;1449;0.2385
BLZ;Belize;L. America & Carib.;1998;7;0.02385;1842;0.2385
BLZ;Belize;L. America & Carib.;1998;8;0.02385;2494;0.2385
BLZ;Belize;L. America & Carib.;1998;9;0.02385;3686;0.2385
BLZ;Belize;L. America & Carib.;1998;10;0.02385;9964;0.2385
BOL;Bolivia;L. America & Carib.;1988;1;0.636347;461;6.36347
BOL;Bolivia;L. America & Carib.;1988;2;0.636347;656;6.36347
BOL;Bolivia;L. America & Carib.;1988;3;0.636347;853;6.36347
BOL;Bolivia;L. America & Carib.;1988;4;0.636347;1068;6.36347
BOL;Bolivia;L. America & Carib.;1988;5;0.636347;1305;6.36347
BOL;Bolivia;L. America & Carib.;1988;6;0.636347;1585;6.36347
BOL;Bolivia;L. America & Carib.;1988;7;0.636347;1937;6.36347
BOL;Bolivia;L. America & Carib.;1988;8;0.636347;2430;6.36347
BOL;Bolivia;L. America & Carib.;1988;9;0.636347;3279;6.36347
BOL;Bolivia;L. America & Carib.;1988;10;0.636347;6312;6.36347
BOL;Bolivia;L. America & Carib.;1993;1;0.7138204;302;7.138204
BOL;Bolivia;L. America & Carib.;1993;2;0.7138204;606;7.138204
BOL;Bolivia;L. America & Carib.;1993;3;0.7138204;950;7.138204
BOL;Bolivia;L. America & Carib.;1993;4;0.7138204;879;7.138204
BOL;Bolivia;L. America & Carib.;1993;5;0.7138204;1388;7.138204
BOL;Bolivia;L. America & Carib.;1993;6;0.7138204;1442;7.138204
BOL;Bolivia;L. America & Carib.;1993;7;0.7138204;1968;7.138204
BOL;Bolivia;L. America & Carib.;1993;8;0.7138204;2601;7.138204
BOL;Bolivia;L. America & Carib.;1993;9;0.7138204;3765;7.138204
BOL;Bolivia;L. America & Carib.;1993;10;0.7138204;10453;7.138204
BOL;Bolivia;L. America & Carib.;1998;1;0.7971237;121;7.971237
BOL;Bolivia;L. America & Carib.;1998;2;0.7971237;390;7.971237
BOL;Bolivia;L. America & Carib.;1998;3;0.7971237;687;7.971237
BOL;Bolivia;L. America & Carib.;1998;4;0.7971237;939;7.971237
BOL;Bolivia;L. America & Carib.;1998;5;0.7971237;1254;7.971237
BOL;Bolivia;L. America & Carib.;1998;6;0.7971237;1600;7.971237
BOL;Bolivia;L. America & Carib.;1998;7;0.7971237;2049;7.971237
BOL;Bolivia;L. America & Carib.;1998;8;0.7971237;2790;7.971237
BOL;Bolivia;L. America & Carib.;1998;9;0.7971237;4170;7.971237
BOL;Bolivia;L. America & Carib.;1998;10;0.7971237;11645;7.971237
BOL;Bolivia;L. America & Carib.;2003;1;0.8815911;62;8.815911
BOL;Bolivia;L. America & Carib.;2003;2;0.8815911;269;8.815911
BOL;Bolivia;L. America & Carib.;2003;3;0.8815911;526;8.815911
BOL;Bolivia;L. America & Carib.;2003;4;0.8815911;790;8.815911
BOL;Bolivia;L. America & Carib.;2003;5;0.8815911;1046;8.815911
BOL;Bolivia;L. America & Carib.;2003;6;0.8815911;1352;8.815911
BOL;Bolivia;L. America & Carib.;2003;7;0.8815911;1766;8.815911
BOL;Bolivia;L. America & Carib.;2003;8;0.8815911;2367;8.815911
BOL;Bolivia;L. America & Carib.;2003;9;0.8815911;3474;8.815911
BOL;Bolivia;L. America & Carib.;2003;10;0.8815911;10365;8.815911
BOL;Bolivia;L. America & Carib.;2008;1;0.9618466;116;9.618466
BOL;Bolivia;L. America & Carib.;2008;2;0.9618466;432;9.618466
BOL;Bolivia;L. America & Carib.;2008;3;0.9618466;743;9.618466
BOL;Bolivia;L. America & Carib.;2008;4;0.9618466;1006;9.618466
BOL;Bolivia;L. America & Carib.;2008;5;0.9618466;1348;9.618466
BOL;Bolivia;L. America & Carib.;2008;6;0.9618466;1715;9.618466
BOL;Bolivia;L. America & Carib.;2008;7;0.9618466;2196;9.618466
BOL;Bolivia;L. America & Carib.;2008;8;0.9618466;2909;9.618466
BOL;Bolivia;L. America & Carib.;2008;9;0.9618466;4123;9.618466
BOL;Bolivia;L. America & Carib.;2008;10;0.9618466;11131;9.618466
BRA;Brazil;L. America & Carib.;1988;1;14.4470384;196;144.470384
BRA;Brazil;L. America & Carib.;1988;2;14.4470384;460;144.470384
BRA;Brazil;L. America & Carib.;1988;3;14.4470384;691;144.470384
BRA;Brazil;L. America & Carib.;1988;4;14.4470384;945;144.470384
BRA;Brazil;L. America & Carib.;1988;5;14.4470384;1261;144.470384
BRA;Brazil;L. America & Carib.;1988;6;14.4470384;1713;144.470384
BRA;Brazil;L. America & Carib.;1988;7;14.4470384;2194;144.470384
BRA;Brazil;L. America & Carib.;1988;8;14.4470384;3137;144.470384
BRA;Brazil;L. America & Carib.;1988;9;14.4470384;5012;144.470384
BRA;Brazil;L. America & Carib.;1988;10;14.4470384;15081;144.470384
BRA;Brazil;L. America & Carib.;1993;1;15.6985824;143;156.985824
BRA;Brazil;L. America & Carib.;1993;2;15.6985824;414;156.985824
BRA;Brazil;L. America & Carib.;1993;3;15.6985824;653;156.985824
BRA;Brazil;L. America & Carib.;1993;4;15.6985824;852;156.985824
BRA;Brazil;L. America & Carib.;1993;5;15.6985824;1146;156.985824
BRA;Brazil;L. America & Carib.;1993;6;15.6985824;1502;156.985824
BRA;Brazil;L. America & Carib.;1993;7;15.6985824;1966;156.985824
BRA;Brazil;L. America & Carib.;1993;8;15.6985824;2696;156.985824
BRA;Brazil;L. America & Carib.;1993;9;15.6985824;4309;156.985824
BRA;Brazil;L. America & Carib.;1993;10;15.6985824;12854;156.985824
BRA;Brazil;L. America & Carib.;1998;1;16.9409712;204;169.409712
BRA;Brazil;L. America & Carib.;1998;2;16.9409712;590;169.409712
BRA;Brazil;L. America & Carib.;1998;3;16.9409712;853;169.409712
BRA;Brazil;L. America & Carib.;1998;4;16.9409712;1224;169.409712
BRA;Brazil;L. America & Carib.;1998;5;16.9409712;1578;169.409712
BRA;Brazil;L. America & Carib.;1998;6;16.9409712;2044;169.409712
BRA;Brazil;L. America & Carib.;1998;7;16.9409712;2722;169.409712
BRA;Brazil;L. America & Carib.;1998;8;16.9409712;3796;169.409712
BRA;Brazil;L. America & Carib.;1998;9;16.9409712;5950;169.409712
BRA;Brazil;L. America & Carib.;1998;10;16.9409712;17473;169.409712
BRA;Brazil;L. America & Carib.;2003;1;18.1633074;192;181.633074
BRA;Brazil;L. America & Carib.;2003;2;18.1633074;574;181.633074
BRA;Brazil;L. America & Carib.;2003;3;18.1633074;854;181.633074
BRA;Brazil;L. America & Carib.;2003;4;18.1633074;1177;181.633074
BRA;Brazil;L. America & Carib.;2003;5;18.1633074;1552;181.633074
BRA;Brazil;L. America & Carib.;2003;6;18.1633074;2041;181.633074
BRA;Brazil;L. America & Carib.;2003;7;18.1633074;2652;181.633074
BRA;Brazil;L. America & Carib.;2003;8;18.1633074;3640;181.633074
BRA;Brazil;L. America & Carib.;2003;9;18.1633074;5428;181.633074
BRA;Brazil;L. America & Carib.;2003;10;18.1633074;15627;181.633074
BRA;Brazil;L. America & Carib.;2008;1;19.1543237;346;191.543237
BRA;Brazil;L. America & Carib.;2008;2;19.1543237;879;191.543237
BRA;Brazil;L. America & Carib.;2008;3;19.1543237;1285;191.543237
BRA;Brazil;L. America & Carib.;2008;4;19.1543237;1708;191.543237
BRA;Brazil;L. America & Carib.;2008;5;19.1543237;2199;191.543237
BRA;Brazil;L. America & Carib.;2008;6;19.1543237;2818;191.543237
BRA;Brazil;L. America & Carib.;2008;7;19.1543237;3505;191.543237
BRA;Brazil;L. America & Carib.;2008;8;19.1543237;4747;191.543237
BRA;Brazil;L. America & Carib.;2008;9;19.1543237;6707;191.543237
BRA;Brazil;L. America & Carib.;2008;10;19.1543237;18498;191.543237
BRB;Barbados;L. America & Carib.;1998;1;0.0265941;3478;0.265941
BRB;Barbados;L. America & Carib.;1998;2;0.0265941;5544;0.265941
BRB;Barbados;L. America & Carib.;1998;3;0.0265941;6969;0.265941
BRB;Barbados;L. America & Carib.;1998;4;0.0265941;8345;0.265941
BRB;Barbados;L. America & Carib.;1998;5;0.0265941;9777;0.265941
BRB;Barbados;L. America & Carib.;1998;6;0.0265941;11445;0.265941
BRB;Barbados;L. America & Carib.;1998;7;0.0265941;13386;0.265941
BRB;Barbados;L. America & Carib.;1998;8;0.0265941;16214;0.265941
BRB;Barbados;L. America & Carib.;1998;9;0.0265941;21710;0.265941
BRB;Barbados;L. America & Carib.;1998;10;0.0265941;46432;0.265941
BTN;Bhutan;Other Asia;2003;1;0.0624431;263;0.624431
BTN;Bhutan;Other Asia;2003;2;0.0624431;350;0.624431
BTN;Bhutan;Other Asia;2003;3;0.0624431;444;0.624431
BTN;Bhutan;Other Asia;2003;4;0.0624431;549;0.624431
BTN;Bhutan;Other Asia;2003;5;0.0624431;670;0.624431
BTN;Bhutan;Other Asia;2003;6;0.0624431;815;0.624431
BTN;Bhutan;Other Asia;2003;7;0.0624431;1004;0.624431
BTN;Bhutan;Other Asia;2003;8;0.0624431;1278;0.624431
BTN;Bhutan;Other Asia;2003;9;0.0624431;1766;0.624431
BTN;Bhutan;Other Asia;2003;10;0.0624431;4294;0.624431
BTN;Bhutan;Other Asia;2008;1;0.0701363;381;0.701363
BTN;Bhutan;Other Asia;2008;2;0.0701363;523;0.701363
BTN;Bhutan;Other Asia;2008;3;0.0701363;663;0.701363
BTN;Bhutan;Other Asia;2008;4;0.0701363;806;0.701363
BTN;Bhutan;Other Asia;2008;5;0.0701363;959;0.701363
BTN;Bhutan;Other Asia;2008;6;0.0701363;1136;0.701363
BTN;Bhutan;Other Asia;2008;7;0.0701363;1352;0.701363
BTN;Bhutan;Other Asia;2008;8;0.0701363;1649;0.701363
BTN;Bhutan;Other Asia;2008;9;0.0701363;2150;0.701363
BTN;Bhutan;Other Asia;2008;10;0.0701363;3998;0.701363
BWA;Botswana;Sub-Saharan Africa;1993;1;0.1506037;196;1.506037
BWA;Botswana;Sub-Saharan Africa;1993;2;0.1506037;284;1.506037
BWA;Botswana;Sub-Saharan Africa;1993;3;0.1506037;386;1.506037
BWA;Botswana;Sub-Saharan Africa;1993;4;0.1506037;504;1.506037
BWA;Botswana;Sub-Saharan Africa;1993;5;0.1506037;647;1.506037
BWA;Botswana;Sub-Saharan Africa;1993;6;0.1506037;831;1.506037
BWA;Botswana;Sub-Saharan Africa;1993;7;0.1506037;1074;1.506037
BWA;Botswana;Sub-Saharan Africa;1993;8;0.1506037;1442;1.506037
BWA;Botswana;Sub-Saharan Africa;1993;9;0.1506037;2116;1.506037
BWA;Botswana;Sub-Saharan Africa;1993;10;0.1506037;7845;1.506037
CAF;Central African Republic;Sub-Saharan Africa;1993;1;0.3165869;21;3.165869
CAF;Central African Republic;Sub-Saharan Africa;1993;2;0.3165869;39;3.165869
CAF;Central African Republic;Sub-Saharan Africa;1993;3;0.3165869;60;3.165869
CAF;Central African Republic;Sub-Saharan Africa;1993;4;0.3165869;86;3.165869
CAF;Central African Republic;Sub-Saharan Africa;1993;5;0.3165869;120;3.165869
CAF;Central African Republic;Sub-Saharan Africa;1993;6;0.3165869;164;3.165869
CAF;Central African Republic;Sub-Saharan Africa;1993;7;0.3165869;226;3.165869
CAF;Central African Republic;Sub-Saharan Africa;1993;8;0.3165869;324;3.165869
